Course Code,Section Code,Instructor,Semester,Comment Type,Comment Text,Normalized Name
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Course Text,NA,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Course Text,good,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Course Text,Good,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Course Text,Good,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Course Text,n/a,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Course Text,n/a,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Course Text,N/A,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Resources,NA,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Resources,N/A,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Resources,n/a,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Resources,Good,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Resources,N/A,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Resources,n/a,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Resources,Na,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Resources,N/A,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Resources,.,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Resources,none,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Resources,good,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Resources,N/A,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Resources,good,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Resources,.,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Resources,None,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Resources,N/a,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Resources,N/A,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Resources,none,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Resources,none,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Overall,understand all concepts in class only. I enjoy her class the most and i am always willing to attend class. The lecturer makes the class very interesting and she would always help me whenever i wanted help even outside office hours. I would send emails if i had queries and she would reply within a short amount of time guiding me and helping me out whenever i was stuck.,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Overall,good,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Overall,good,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Overall,Excellent,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Overall,n/a,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Overall,excellent,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Overall,n/a,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Overall,Good,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Overall,n/a,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Overall,Excellent,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Overall,Good,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Overall,good,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Overall,excellent,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Overall,Good,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Overall,NA,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Overall,Ok,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Overall,N/A,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Overall,Good,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Overall,Good,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Overall,Good,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Overall,Good,mutanu leah
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Strengths,.,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Strengths,none,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Strengths,N/a,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Strengths,.,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Strengths,All aspects Everything Nice by Creating an open environment for students to be able to express their ideas and thoughts. This helps the students enjoy and participate more in class.,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Strengths,Practicals presentations were clear and concise involved learners in class Practicals bit.,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Strengths,The various teaching methodologies implemented.,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Strengths,None,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Strengths,practicals class discussion practicals notes His involvement of students in the learning process.,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Weaknesses,N/A,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Weaknesses,N/a,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Weaknesses,None,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Weaknesses,.,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Weaknesses,Abshsh .,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Weaknesses,None.,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Weaknesses,None,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Weaknesses,None,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Weaknesses,None,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Weaknesses,N/A,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Weaknesses,N/A,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Weaknesses,none,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Weaknesses,none,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Weaknesses,None,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Weaknesses,N/A,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Weaknesses,N/A,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Weaknesses,N/A,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Weaknesses,none,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Suggestions,None,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Suggestions,none,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Suggestions,Improvement upon the computer lab infrastructure.,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Suggestions,none,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Suggestions,more engagement Know the course content .,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Suggestions,None,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Suggestions,"Nothing, It is good.",namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Suggestions,N/A,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Suggestions,None.,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Suggestions,None,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Suggestions,.,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Suggestions,N/a,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Suggestions,None,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Suggestions,N/A,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Suggestions,none,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Suggestions,n/a,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Feedback Evaluation,Good,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Feedback Evaluation,Excellent,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Feedback Evaluation,Argumentative essay They were adequate and timely.,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Feedback Evaluation,good,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Feedback Evaluation,n/a,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Feedback Evaluation,.,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Feedback Evaluation,Fair,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Feedback Evaluation,Marks well and leniently Fair.,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Feedback Evaluation,Detailed explanation on what was needed to be done.,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Feedback Evaluation,Good,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Feedback Evaluation,good,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Feedback Evaluation,N/a,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Feedback Evaluation,Good,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Feedback Evaluation,graded fairly enough quizzes given .,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Feedback Evaluation,Good,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Feedback Evaluation,Good,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Course Text,None,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Course Text,good,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Course Text,good,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Course Text,Excellent,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Course Text,n/a,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Course Text,Itâ€™s very helpful.,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Course Text,good,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Course Text,Good.,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Course Text,_ Satisfactory.,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Course Text,N/a,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Course Text,poor,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Course Text,Good,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Course Text,Good,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Course Text,Good,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Course Text,Good,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Course Text,.,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Course Text,N/A,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Course Text,.,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Course Text,Good,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Course Text,good,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Resources,none,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Resources,N/a,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Resources,None,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Resources,.,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Resources,None.,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Resources,.,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Resources,N/A,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Resources,N/A,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Resources,none,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Resources,"Inclusion of digital programming kits, arduinos, ... etc.",namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Resources,none,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Resources,None,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Resources,none,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Resources,None,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Resources,none,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Resources,None,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Resources,n/a,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Resources,none,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Overall,good,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Overall,Satisfactory.,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Overall,He is a great lecturer Excellent.,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Overall,excellent,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Overall,Excellent.,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Overall,Good,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Overall,Good,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Overall,Poor,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Overall,he is a very,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Overall,good,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Overall,lecturer Very,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Overall,good,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Overall,.,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Overall,Good,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Overall,Excellent,namuye silvester
APT1030,B,"namuye, silvester",Summer Semester 2019 (UNDG),Overall,Good,namuye silvester
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Strengths,N/A,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Strengths,All Lecture D .,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Strengths,N/A,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Strengths,Excellent,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Strengths,N/a,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Strengths,N/A,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Strengths,na,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Strengths,.,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Strengths,Good,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Strengths,N/A,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Weaknesses,Excellent,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Weaknesses,N/A,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Weaknesses,N/A,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Weaknesses,N/A,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Weaknesses,N/A,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Weaknesses,.,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Weaknesses,.,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Weaknesses,Good,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Weaknesses,None,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Weaknesses,None,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Weaknesses,na,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Weaknesses,N/A,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Weaknesses,None,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Weaknesses,None,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Weaknesses,None,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Weaknesses,N/a,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Suggestions,Good,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Suggestions,Excellent,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Suggestions,N/A,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Suggestions,None,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Suggestions,N/A,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Suggestions,na,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Suggestions,.,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Suggestions,N/a,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Suggestions,N/A,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Suggestions,None,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Suggestions,N/A,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Suggestions,N/A,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Suggestions,N/A,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Suggestions,D .,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Suggestions,None,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Feedback Evaluation,N/a,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Feedback Evaluation,Excellent,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Feedback Evaluation,Good,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Feedback Evaluation,N/A,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Feedback Evaluation,Good,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Feedback Evaluation,.,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Feedback Evaluation,N/A,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Feedback Evaluation,Good,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Feedback Evaluation,Good,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Feedback Evaluation,D .,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Feedback Evaluation,excellent,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Feedback Evaluation,Excellent,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Feedback Evaluation,na,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Feedback Evaluation,N/A,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Feedback Evaluation,Excellent,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Feedback Evaluation,N/A,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Course Text,Good,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Course Text,Good,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Course Text,.,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Course Text,N/A,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Course Text,None,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Course Text,Excellent,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Course Text,None,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Course Text,N/a,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Course Text,.,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Course Text,N/A,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Course Text,N/A,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Course Text,Good,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Course Text,na,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Course Text,N/A,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Course Text,excellent,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Course Text,N/A,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Resources,N/A,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Resources,Good,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Resources,N/A,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Resources,N/A,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Resources,None,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Resources,Excellent,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Resources,N/a,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Resources,None,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Resources,N/A,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Resources,None,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Resources,None,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Resources,B .,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Resources,N/A,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Resources,.,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Resources,.,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Resources,N/A,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Resources,na,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Resources,None,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Resources,â€¦.,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Overall,Excellent,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Overall,EXCELLENT,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Overall,excellent,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Overall,Excellent,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Overall,OK,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Overall,N/A,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Overall,Excellent,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Overall,.,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Overall,Excellent,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Overall,Excellent,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Overall,good,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Overall,Good,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Overall,Excellent,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Overall,N/A,ndirangu dalton
APT4910,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Overall,Excellent,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Strengths,good,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Strengths,N/A,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Strengths,.,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Strengths,class engagement .,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Strengths,good,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Strengths,Good,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Strengths,.,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Strengths,.,ndirangu dalton
